,SPY_Price,SPY_Return,Predicted_Vol,Position_Size,Strategy_Return,Strategy_Cumulative,Buy_Hold_Cumulative
2006-10-17,94.8720703125,-0.0031419085613461073,0.14155806342800076,1.0596358580187344,,,0.9968580914386539
2006-10-18,94.99725341796876,0.0013194937673060014,0.14155806342800076,1.0596358580187344,0.0013981829102696671,1.0013981829102696,0.9981734394771957
2006-10-19,95.15020751953124,0.0016100897242734558,0.1416552046067107,1.0589092043349742,0.0017061088064676507,1.0031066771689134,0.9997805882751406
2006-10-20,95.17108917236328,0.0002194598769293954,0.1416552046067107,1.0589092043349742,0.00023238808366275742,1.00333978720733,0.9999999999999999
2006-10-23,95.6092300415039,0.004603718134896129,0.1414913292840104,1.0601356334628143,0.004874919507205351,1.0082309879083422,1.004603718134896
2006-10-24,95.89442443847656,0.0029829169929393995,0.1416552046067107,1.0589092043349742,0.0031622965958768034,1.0114193133292624,1.0076003676368905
2006-10-25,96.22125244140624,0.0034082065234080083,0.14146377131285412,1.0603421540930615,0.0036089812579112425,1.015069506674957,1.0110344777828588
2006-10-26,96.52034759521484,0.003108410524907068,0.1416552046067107,1.0589092043349742,0.003295978711785505,1.0184151541599402,1.014177187994643
2006-10-27,95.9153060913086,-0.006268538385747036,0.1413731772484683,1.0610216373390955,-0.006637812994394637,1.011655104815969,1.0078197793617496
2006-10-30,95.84574127197266,-0.0007252733913992726,0.1417725320713356,1.0580328770916256,-0.0007695307612609349,1.0108766050930265,1.0070888344924527
2006-10-31,95.8318099975586,-0.00014535100077661678,0.14190359702095431,1.0570556571434204,-0.00015378613753983097,1.0107211462844,1.0069424531224882
2006-11-01,95.18495178222656,-0.006749932150384219,0.14122339141322657,1.0621469892412698,-0.007135053964897891,1.0035095963621972,1.00014565988457
2006-11-02,95.12939453125,-0.0005836768305946816,0.1416355360882842,1.059056252002337,-0.0006199505883060277,1.0028874699975616,0.9995618980356755
2006-11-03,94.96243286132812,-0.0017551007314255962,0.14166312752022467,1.0588499818245585,-0.001858750402510152,1.0010233525090313,0.9978075662173279
2006-11-06,96.0334930419922,0.01127877781130704,0.14067184292887072,1.0663114726935508,0.011942533680505692,1.012978107611343,1.0090616160551342
2006-11-07,96.40213775634766,0.0038387098363095173,0.1408347691220973,1.065077898980733,0.00409326033879842,1.0171244907232997,1.0129351108061275
2006-11-08,96.61077880859376,0.002164278273303788,0.14103254167309245,1.0635843204733113,0.0023051249561400473,1.0194690897703673,1.0151273842587119
2006-11-09,96.1030731201172,-0.005255166087444918,0.14066397545576823,1.0663711125324158,-0.005589312252089493,1.0137709586962873,1.0097927212545188
2006-11-10,96.1447982788086,0.0004341709098025781,0.14066397545576823,1.0663711125324158,0.00046298731611538635,1.0142403217916098,1.010231143879018
2006-11-13,96.38124084472656,0.002459234094311702,0.14146377131285412,1.0603421540930615,0.0026224561971288176,1.0169001226088703,1.0127155387511808
2006-11-14,97.10457611083984,0.007504938303072972,0.14118212508728023,1.062457445708998,0.007957802446615921,1.0249924128925312,1.0203159063880718
2006-11-15,97.38277435302734,0.002864934417405429,0.14101879705162898,1.0636879844116305,0.0030438709032403685,1.0281123574741768,1.023239044544909
2006-11-16,97.63314819335938,0.002571028007729348,0.1413001174517859,1.061570242863971,0.00273477159940748,1.0309240099503971,1.0258698207870363
2006-11-17,97.66097259521484,0.00028498929277964713,0.1416355360882842,1.059056252002337,0.00030253615274972135,1.0312359017341448,1.0261621827017464
2006-11-20,97.71659088134766,0.000569503709156649,0.14165806220317317,1.0588878434950098,0.0006031364637208697,1.0318578777091787,1.0267465858709914
2006-11-21,97.81395721435548,0.0009964155741581937,0.14188911349217723,1.0571635575711025,0.0010550923385452117,1.0329465830504172,1.0277696521598672
2006-11-22,98.0086898803711,0.001990847436924126,0.1422230491330656,1.0546813678538012,0.0021046513590000197,1.0351205754802086,1.029815784737618
2006-11-24,97.6122589111328,-0.004044855305403772,0.14216385955131433,1.0551204819102227,-0.004266033526273955,1.030704716401474,1.0256503288971335
2006-11-27,96.2699737548828,-0.013751194483389906,0.1417501775099431,1.0581997330442723,-0.014509166950155554,1.0157500495948923,1.0115464117525161
2006-11-28,96.68727111816406,0.004334657495012495,0.1415586158694031,1.0596317227231482,0.004586933404060576,1.0204092274275551,1.0159311189877722
2006-11-29,97.69571685791016,0.010429974163958411,0.1412629655995443,1.0618494335254411,0.011051931491313179,1.0316867203021882,1.026527254311176
2006-11-30,97.73746490478516,0.000427327299677982,0.14160682763722598,1.0592709582074389,0.0004537572510930216,1.0321548556323816,1.0269659174308068
2006-12-01,97.52188110351562,-0.002205743738898369,0.14121844140104395,1.0621842197933444,-0.002336480283862934,1.0297432461623033,1.0247006937883718
